action_max,action_min,actor_direction_l2,actor_history_projection_l2,actor_kernel_mode,actor_relative_solve_residual,actor_system_rows,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,combined_clip_scale,critic_cholesky_info_max,critic_cross_blocks,critic_curvature_coef,critic_direction_l2,critic_ggn_quadratic,critic_history_projection_l2,critic_jacobi_scale_max,critic_jacobi_scale_min,critic_kernel_mode,critic_linear_solve_dtype,critic_objective_coef,critic_relative_solve_residual,critic_solve_residual,critic_solver_mode,critic_system_rows,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,optimizer_history_correction,optimizer_momentum,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
14,2,0.4560845196247101,502.1687927246094,paper_sampled_score_separate_b,0.0013366038911044598,512,-1.1522067785263062,-0.033749520778656006,-1.1262017488479614,-2.945363759994507,0.035248249769210815,0.0,0.7478038668632507,0,0,0.1,0.447089284658432,180.09173583984375,78.816162109375,0.6056937606453228,0.2835863366628308,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.3255542385288682e-14,1.2859743918064149e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.7902788519859314,357.63,3.4,1547,0.6686245203018188,0.05457258224487305,-0.14793848991394043,0.08713565766811371,0.0001,1179,4833280,3173.3608804438263,4833280,1.0,1e-06,2.6076409816741943,0.2953301668167114,-0.5892163515090942,1.6912801265716553,-0.6846985220909119,-1.3794543743133545,0.350221186876297
14,2,0.48701778054237366,379.4505615234375,paper_sampled_score_separate_b,0.0009467381751164794,512,-1.0836679935455322,0.9298149943351746,-1.1156762838363647,-1.9751337766647339,0.08755739778280258,0.0,0.721305787563324,0,0,0.1,0.46277979016304016,65.17415618896484,44.946311950683594,0.6360026367470039,0.28066697174448435,deterministic_value_jacobian_separate_b,torch.float64,1.0,4.1916444351423494e-14,2.528653787920277e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.7536324262619019,309.73,3.1,1545,0.6931872963905334,0.07161599397659302,0.018574317917227745,0.09143736213445663,0.0001,1189,4874240,3200.451089474838,4874240,1.0,1e-06,10.0,0.29399925470352173,-0.8624195456504822,1.7434378862380981,-0.9397861957550049,-1.510211706161499,0.3597138822078705
14,2,0.5228335857391357,254.42913818359375,paper_sampled_score_separate_b,0.00036391144385561347,512,-1.1523377895355225,-0.06251785904169083,-1.138594627380371,-2.684769868850708,0.043624844402074814,0.0,0.8028393387794495,0,0,0.1,0.3522912561893463,33.467323303222656,24.62164878845215,0.5501567726697627,0.25373930306209086,deterministic_value_jacobian_separate_b,torch.float64,1.0,3.307033342833273e-14,1.426758489971136e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.536213755607605,258.39,3.7,1545,0.6227896213531494,0.07993604242801666,-0.026674387976527214,0.09248008579015732,0.0001,1199,4915200,3227.5424308101647,4915200,1.0,1e-06,5.791569709777832,0.10000000149011612,0.25047528743743896,0.9382004737854004,0.21027834713459015,-1.112358808517456,0.10505025088787079
14,2,0.54738450050354,200.06256103515625,paper_sampled_score_separate_b,0.0006357180536724627,512,-1.2063452005386353,-0.4281564950942993,-1.1807018518447876,-3.4638054370880127,0.06414179503917694,0.0,0.7278898358345032,0,0,0.1,0.4101187586784363,15.780071258544922,24.566139221191406,0.5825155802911116,0.24896700044983253,deterministic_value_jacobian_separate_b,torch.float64,1.0,9.733451758027407e-14,3.200547453905566e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.697376012802124,551.26,3.5,1560,0.6869171261787415,0.06542274355888367,-0.08289173990488052,0.05608145147562027,0.0001,1209,4956160,3254.275279821828,4956160,1.0,1e-06,3.445727825164795,0.27553272247314453,0.877468466758728,1.9139217138290405,0.8802082538604736,-1.1195497512817383,0.1398923546075821
14,2,0.490890234708786,344.7027893066406,paper_sampled_score_separate_b,0.0007604212150909007,512,-1.1803251504898071,-0.2987162470817566,-1.1579617261886597,-2.892174005508423,0.047646138817071915,0.0,0.8394137024879456,0,0,0.1,0.36668580770492554,71.5799789428711,53.91476058959961,0.5482761715170406,0.25871182614100624,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.8557559611492198e-14,1.1463218266882376e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.6876657009124756,426.12,2.8,1559,0.5956538319587708,0.07581181824207306,0.03227175027132034,0.03239257633686066,0.0001,1219,4997120,3280.6838337569498,4997120,1.0,1e-06,3.5325803756713867,0.17159870266914368,0.4492264986038208,2.0893802642822266,0.5314208269119263,-1.1269944906234741,0.061957765370607376
14,2,0.4537283182144165,206.87844848632812,paper_sampled_score_separate_b,0.0019606431014835835,512,-1.12925124168396,0.33452108502388,-1.1458317041397095,-2.035101890563965,0.03840440511703491,0.0,0.8829982876777649,0,0,0.1,0.3523622155189514,25.121601104736328,34.200965881347656,0.6378486180504126,0.2848701820577101,deterministic_value_jacobian_separate_b,torch.float64,1.0,3.891716113256585e-14,1.469037440365295e-12,symmetric_jacobi_cholesky_fp64,512,0.00010000000000000003,0.927168607711792,527.62,2.8,1559,0.5662525296211243,0.04628961533308029,0.016666226089000702,0.0363675132393837,0.0001,1229,5038080,3307.573506209068,5038080,1.0,1e-06,3.2821414470672607,0.2725684344768524,-0.1834641396999359,1.996026635169983,-0.31359803676605225,-1.1309033632278442,0.2261374443769455
14,2,0.5870478749275208,315.2023010253906,paper_sampled_score_separate_b,0.0011035521747544408,512,-1.1874938011169434,-0.11520732939243317,-1.1705983877182007,-3.254472255706787,0.04850373789668083,0.0,0.6605765223503113,0,0,0.1,0.46270430088043213,112.7083511352539,48.520477294921875,0.5526263955938758,0.25663651680001387,deterministic_value_jacobian_separate_b,torch.float64,1.0,2.479509825639459e-14,1.9186759061827244e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.7430171370506287,227.68,3.3,1400,0.7569145560264587,0.10123418271541595,-0.11354807764291763,0.21881318092346191,0.0001,1239,5079040,3334.532129392959,5079040,1.0,1e-06,4.150788307189941,0.11186845600605011,-0.16654862463474274,1.9118467569351196,-0.2668733298778534,-1.1337136030197144,0.290997713804245
14,0,0.4723011255264282,319.3606262207031,paper_sampled_score_separate_b,0.0007516228361055255,512,-1.184359073638916,-0.18506833910942078,-1.16648530960083,-3.8984434604644775,0.06350618600845337,0.0,0.7042699456214905,0,0,0.1,0.4520290791988373,30.414989471435547,29.31085777282715,0.5842105575966213,0.2718990708029164,deterministic_value_jacobian_separate_b,torch.float64,1.0,4.049935772721203e-14,1.7041623556650371e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.9005335569381714,478.01,3.1,1398,0.7099550366401672,0.11731314659118652,-0.06697642058134079,0.1983337253332138,0.0001,1249,5120000,3361.220770086162,5120000,1.0,1e-06,3.8079960346221924,0.11099910736083984,-0.26658427715301514,1.7476513385772705,-0.3700607717037201,-1.1338168382644653,0.1952073574066162
14,2,0.5306573510169983,422.9189758300781,paper_sampled_score_separate_b,0.001515433075837791,512,-1.1591490507125854,-0.42760759592056274,-1.1582120656967163,-3.168384075164795,0.027038339525461197,0.0,0.7037484049797058,0,0,0.1,0.4212685525417328,154.62356567382812,54.56349182128906,0.573774187588761,0.25185396300029556,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.2413192633953277e-14,1.1144030943776925e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.9616386890411377,316.91,3.2,1559,0.7104811668395996,0.09292092174291611,-0.06758341193199158,0.28043925762176514,0.0001,1259,5160960,3387.875603888184,5160960,1.0,1e-06,5.768983364105225,0.10792388767004013,-0.3053642511367798,1.6998724937438965,-0.33472126722335815,-1.1348379850387573,0.13837891817092896
14,0,0.5320708751678467,365.9978942871094,paper_sampled_score_separate_b,0.0003708320145960897,512,-1.1667041778564453,-0.5981723070144653,-1.1599966287612915,-2.121516704559326,0.01779933273792267,0.0,0.7380070686340332,0,0,0.1,0.36422067880630493,114.25653076171875,52.26866912841797,0.5891085036854131,0.2831526218884392,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.1023844923943283e-14,8.511622839273917e-13,symmetric_jacobi_cholesky_fp64,512,0.0001,0.7308686971664429,620.82,2.8,1559,0.677500307559967,0.061446525156497955,-0.0789126381278038,0.1461186707019806,0.0001,1269,5201920,3414.4007676099427,5201920,1.0,1e-06,2.379237174987793,0.27945250272750854,-0.3681371510028839,0.5363585352897644,-0.23581938445568085,-1.1354892253875732,0.12424200773239136
14,2,0.6378526091575623,291.99053955078125,paper_sampled_score_separate_b,0.00030768197029829025,512,-1.1509127616882324,-0.3663785755634308,-1.1442676782608032,-2.1696653366088867,0.019027289003133774,0.0,0.6413626074790955,0,0,0.1,0.3396565914154053,39.108253479003906,37.773826599121094,0.5764996007989398,0.2712007088752913,deterministic_value_jacobian_separate_b,torch.float64,1.0,2.4298397531422418e-14,1.1195586746458637e-12,symmetric_jacobi_cholesky_fp64,512,0.0001,0.8938611745834351,792.15,2.1,1559,0.7795901894569397,0.05207023024559021,0.07674956321716309,0.046467769891023636,0.0001,1279,5242880,3441.0660162661225,5242880,1.0,1e-06,2.7252871990203857,0.2953706979751587,-0.3381119966506958,1.714529037475586,-0.4277231991291046,-1.1364961862564087,0.11855725944042206
14,2,0.5510997772216797,639.7012939453125,paper_sampled_score_separate_b,0.000857191625982523,512,-1.1167219877243042,-0.6658144593238831,-1.1216753721237183,-1.4220821857452393,0.008571896702051163,0.0,0.7387745380401611,0,0,0.1,0.3443780243396759,226.73361206054688,89.26667022705078,0.6123964127331287,0.2944130635781189,deterministic_value_jacobian_separate_b,torch.float64,1.0,5.267259419246368e-15,5.695710303931275e-13,symmetric_jacobi_cholesky_fp64,512,0.0001,1.0642293691635132,885.79,1.5,1557,0.6767964959144592,0.3003968894481659,-0.14271225035190582,0.08278502523899078,0.0001,1289,5283840,3468.018585773185,5283840,1.0,1e-06,5.81707763671875,0.13242794573307037,-1.3854219913482666,-1.0851019620895386,-1.3974512815475464,-1.592294454574585,0.011744091287255287
14,1,0.5014129281044006,516.96630859375,paper_sampled_score_separate_b,0.0003138572210446,512,-1.1139217615127563,-0.06927532702684402,-1.1165333986282349,-1.5572148561477661,0.020169377326965332,0.0,0.8270063400268555,0,0,0.1,0.3312142491340637,28.066909790039062,34.05144500732422,0.5897863505640673,0.282397656020305,deterministic_value_jacobian_separate_b,torch.float64,1.0,1.90281286732858e-14,7.425893995327797e-13,symmetric_jacobi_cholesky_fp64,512,0.0001,0.737410306930542,843.97,1.8,1557,0.6045902967453003,0.11478400230407715,-0.04381841421127319,0.024477960541844368,0.0001,1299,5324800,3494.970383015927,5324800,1.0,1e-06,2.569164276123047,0.10000000149011612,-0.7993872165679932,0.3832363486289978,-0.8676421642303467,-1.1906579732894897,0.08378062397241592
