Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
Epoch starts:   0%|          | 0/1466 [00:00<?, ?it/s]
Minibatch training...:  16%|█▌        | 238/1466 [35:59<5:35:23, 16.39s/it, cf=0, entropy=0.276, kl=0.00972, loss_pi=-.0148, loss_v=0.078, lr=0.004]  
Minibatch training...:  16%|█▌        | 238/1466 [36:14<5:35:23, 16.39s/it, cf=0, entropy=0.223, kl=0.00428, loss_pi=-.00158, loss_v=0.085, lr=0.004]
Minibatch training...:  16%|█▋        | 239/1466 [36:14<5:34:58, 16.38s/it, cf=0, entropy=0.223, kl=0.00428, loss_pi=-.00158, loss_v=0.085, lr=0.004]
Stepping environment...:  16%|█▋        | 239/1466 [36:14<5:34:58, 16.38s/it, cf=0, entropy=0.223, kl=0.00428, loss_pi=-.00158, loss_v=0.085, lr=0.004]
Minibatch training...:  16%|█▋        | 239/1466 [36:16<5:34:58, 16.38s/it, cf=0, entropy=0.223, kl=0.00428, loss_pi=-.00158, loss_v=0.085, lr=0.004]  
Minibatch training...:  16%|█▋        | 239/1466 [36:31<5:34:58, 16.38s/it, cf=0, entropy=0.305, kl=0.0208, loss_pi=-.0247, loss_v=0.0954, lr=0.006] 
Minibatch training...:  16%|█▋        | 240/1466 [36:31<5:34:37, 16.38s/it, cf=0, entropy=0.305, kl=0.0208, loss_pi=-.0247, loss_v=0.0954, lr=0.006]
Stepping environment...:  16%|█▋        | 240/1466 [36:31<5:34:37, 16.38s/it, cf=0, entropy=0.305, kl=0.0208, loss_pi=-.0247, loss_v=0.0954, lr=0.006]
Minibatch training...:  16%|█▋        | 240/1466 [36:32<5:34:37, 16.38s/it, cf=0, entropy=0.305, kl=0.0208, loss_pi=-.0247, loss_v=0.0954, lr=0.006]  
Minibatch training...:  16%|█▋        | 240/1466 [36:47<5:34:37, 16.38s/it, cf=0, entropy=0.288, kl=0.0168, loss_pi=-.0183, loss_v=0.0848, lr=0.006]
Minibatch training...:  16%|█▋        | 241/1466 [36:47<5:35:13, 16.42s/it, cf=0, entropy=0.288, kl=0.0168, loss_pi=-.0183, loss_v=0.0848, lr=0.006]
Stepping environment...:  16%|█▋        | 241/1466 [36:47<5:35:13, 16.42s/it, cf=0, entropy=0.288, kl=0.0168, loss_pi=-.0183, loss_v=0.0848, lr=0.006]
Minibatch training...:  16%|█▋        | 241/1466 [36:49<5:35:13, 16.42s/it, cf=0, entropy=0.288, kl=0.0168, loss_pi=-.0183, loss_v=0.0848, lr=0.006]  
Minibatch training...:  16%|█▋        | 241/1466 [37:04<5:35:13, 16.42s/it, cf=0, entropy=0.254, kl=0.0139, loss_pi=0.00188, loss_v=0.077, lr=0.006]
Minibatch training...:  17%|█▋        | 242/1466 [37:04<5:34:42, 16.41s/it, cf=0, entropy=0.254, kl=0.0139, loss_pi=0.00188, loss_v=0.077, lr=0.006]
Stepping environment...:  17%|█▋        | 242/1466 [37:04<5:34:42, 16.41s/it, cf=0, entropy=0.254, kl=0.0139, loss_pi=0.00188, loss_v=0.077, lr=0.006]
Minibatch training...:  17%|█▋        | 242/1466 [37:05<5:34:42, 16.41s/it, cf=0, entropy=0.254, kl=0.0139, loss_pi=0.00188, loss_v=0.077, lr=0.006]  
Minibatch training...:  17%|█▋        | 242/1466 [37:20<5:34:42, 16.41s/it, cf=0, entropy=0.213, kl=0.0141, loss_pi=-.0288, loss_v=0.0749, lr=0.006]
Minibatch training...:  17%|█▋        | 243/1466 [37:20<5:34:23, 16.41s/it, cf=0, entropy=0.213, kl=0.0141, loss_pi=-.0288, loss_v=0.0749, lr=0.006]
Stepping environment...:  17%|█▋        | 243/1466 [37:20<5:34:23, 16.41s/it, cf=0, entropy=0.213, kl=0.0141, loss_pi=-.0288, loss_v=0.0749, lr=0.006]
Minibatch training...:  17%|█▋        | 243/1466 [37:21<5:34:23, 16.41s/it, cf=0, entropy=0.213, kl=0.0141, loss_pi=-.0288, loss_v=0.0749, lr=0.006]  
Minibatch training...:  17%|█▋        | 243/1466 [37:36<5:34:23, 16.41s/it, cf=0, entropy=0.21, kl=0.0434, loss_pi=-.0231, loss_v=0.0351, lr=0.006] 
Minibatch training...:  17%|█▋        | 244/1466 [37:37<5:33:59, 16.40s/it, cf=0, entropy=0.21, kl=0.0434, loss_pi=-.0231, loss_v=0.0351, lr=0.006]
Stepping environment...:  17%|█▋        | 244/1466 [37:37<5:33:59, 16.40s/it, cf=0, entropy=0.21, kl=0.0434, loss_pi=-.0231, loss_v=0.0351, lr=0.006]
Minibatch training...:  17%|█▋        | 244/1466 [37:38<5:33:59, 16.40s/it, cf=0, entropy=0.21, kl=0.0434, loss_pi=-.0231, loss_v=0.0351, lr=0.006]  
Minibatch training...:  17%|█▋        | 244/1466 [37:53<5:33:59, 16.40s/it, cf=0, entropy=0.178, kl=0.00536, loss_pi=-.00798, loss_v=0.133, lr=0.004]
Minibatch training...:  17%|█▋        | 245/1466 [37:53<5:34:21, 16.43s/it, cf=0, entropy=0.178, kl=0.00536, loss_pi=-.00798, loss_v=0.133, lr=0.004]
Stepping environment...:  17%|█▋        | 245/1466 [37:53<5:34:21, 16.43s/it, cf=0, entropy=0.178, kl=0.00536, loss_pi=-.00798, loss_v=0.133, lr=0.004]
Minibatch training...:  17%|█▋        | 245/1466 [37:54<5:34:21, 16.43s/it, cf=0, entropy=0.178, kl=0.00536, loss_pi=-.00798, loss_v=0.133, lr=0.004]  
Minibatch training...:  17%|█▋        | 245/1466 [38:10<5:34:21, 16.43s/it, cf=0, entropy=0.219, kl=0.0151, loss_pi=0.000825, loss_v=0.0543, lr=0.004]
Minibatch training...:  17%|█▋        | 246/1466 [38:10<5:34:48, 16.47s/it, cf=0, entropy=0.219, kl=0.0151, loss_pi=0.000825, loss_v=0.0543, lr=0.004]
Stepping environment...:  17%|█▋        | 246/1466 [38:10<5:34:48, 16.47s/it, cf=0, entropy=0.219, kl=0.0151, loss_pi=0.000825, loss_v=0.0543, lr=0.004]
Minibatch training...:  17%|█▋        | 246/1466 [38:11<5:34:48, 16.47s/it, cf=0, entropy=0.219, kl=0.0151, loss_pi=0.000825, loss_v=0.0543, lr=0.004]  
Minibatch training...:  17%|█▋        | 246/1466 [38:26<5:34:48, 16.47s/it, cf=0, entropy=0.219, kl=0.0081, loss_pi=-.00825, loss_v=0.0719, lr=0.004] 
Minibatch training...:  17%|█▋        | 247/1466 [38:26<5:33:49, 16.43s/it, cf=0, entropy=0.219, kl=0.0081, loss_pi=-.00825, loss_v=0.0719, lr=0.004]
Stepping environment...:  17%|█▋        | 247/1466 [38:26<5:33:49, 16.43s/it, cf=0, entropy=0.219, kl=0.0081, loss_pi=-.00825, loss_v=0.0719, lr=0.004]
Minibatch training...:  17%|█▋        | 247/1466 [38:27<5:33:49, 16.43s/it, cf=0, entropy=0.219, kl=0.0081, loss_pi=-.00825, loss_v=0.0719, lr=0.004]  
Minibatch training...:  17%|█▋        | 247/1466 [38:42<5:33:49, 16.43s/it, cf=0, entropy=0.29, kl=0.00845, loss_pi=0.0576, loss_v=0.0613, lr=0.004] 
Minibatch training...:  17%|█▋        | 248/1466 [38:42<5:32:57, 16.40s/it, cf=0, entropy=0.29, kl=0.00845, loss_pi=0.0576, loss_v=0.0613, lr=0.004]
Stepping environment...:  17%|█▋        | 248/1466 [38:42<5:32:57, 16.40s/it, cf=0, entropy=0.29, kl=0.00845, loss_pi=0.0576, loss_v=0.0613, lr=0.004]
Minibatch training...:  17%|█▋        | 248/1466 [38:44<5:32:57, 16.40s/it, cf=0, entropy=0.29, kl=0.00845, loss_pi=0.0576, loss_v=0.0613, lr=0.004]  
Minibatch training...:  17%|█▋        | 248/1466 [38:59<5:32:57, 16.40s/it, cf=0, entropy=0.251, kl=0.0051, loss_pi=-.000758, loss_v=0.0761, lr=0.004]
Minibatch training...:  17%|█▋        | 249/1466 [38:59<5:32:21, 16.39s/it, cf=0, entropy=0.251, kl=0.0051, loss_pi=-.000758, loss_v=0.0761, lr=0.004]
Stepping environment...:  17%|█▋        | 249/1466 [38:59<5:32:21, 16.39s/it, cf=0, entropy=0.251, kl=0.0051, loss_pi=-.000758, loss_v=0.0761, lr=0.004]
Minibatch training...:  17%|█▋        | 249/1466 [39:00<5:32:21, 16.39s/it, cf=0, entropy=0.251, kl=0.0051, loss_pi=-.000758, loss_v=0.0761, lr=0.004]  
Minibatch training...:  17%|█▋        | 249/1466 [39:15<5:32:21, 16.39s/it, cf=0, entropy=0.226, kl=0.014, loss_pi=6.45e-5, loss_v=0.0842, lr=0.004]  
Minibatch training...:  17%|█▋        | 250/1466 [39:15<5:32:10, 16.39s/it, cf=0, entropy=0.226, kl=0.014, loss_pi=6.45e-5, loss_v=0.0842, lr=0.004]
Stepping environment...:  17%|█▋        | 250/1466 [39:15<5:32:10, 16.39s/it, cf=0, entropy=0.226, kl=0.014, loss_pi=6.45e-5, loss_v=0.0842, lr=0.004]
Minibatch training...:  17%|█▋        | 250/1466 [39:16<5:32:10, 16.39s/it, cf=0, entropy=0.226, kl=0.014, loss_pi=6.45e-5, loss_v=0.0842, lr=0.004]  
Minibatch training...:  17%|█▋        | 250/1466 [39:31<5:32:10, 16.39s/it, cf=0, entropy=0.221, kl=0.00665, loss_pi=-.0102, loss_v=0.0851, lr=0.004]
Minibatch training...:  17%|█▋        | 251/1466 [39:32<5:32:25, 16.42s/it, cf=0, entropy=0.221, kl=0.00665, loss_pi=-.0102, loss_v=0.0851, lr=0.004]
Stepping environment...:  17%|█▋        | 251/1466 [39:32<5:32:25, 16.42s/it, cf=0, entropy=0.221, kl=0.00665, loss_pi=-.0102, loss_v=0.0851, lr=0.004]
Minibatch training...:  17%|█▋        | 251/1466 [39:33<5:32:25, 16.42s/it, cf=0, entropy=0.221, kl=0.00665, loss_pi=-.0102, loss_v=0.0851, lr=0.004]  
Minibatch training...:  17%|█▋        | 251/1466 [39:48<5:32:25, 16.42s/it, cf=0, entropy=0.241, kl=0.00481, loss_pi=-.00695, loss_v=0.0648, lr=0.004]
Minibatch training...:  17%|█▋        | 252/1466 [39:48<5:31:53, 16.40s/it, cf=0, entropy=0.241, kl=0.00481, loss_pi=-.00695, loss_v=0.0648, lr=0.004]
Stepping environment...:  17%|█▋        | 252/1466 [39:48<5:31:53, 16.40s/it, cf=0, entropy=0.241, kl=0.00481, loss_pi=-.00695, loss_v=0.0648, lr=0.004]
Minibatch training...:  17%|█▋        | 252/1466 [39:49<5:31:53, 16.40s/it, cf=0, entropy=0.241, kl=0.00481, loss_pi=-.00695, loss_v=0.0648, lr=0.004]  
Minibatch training...:  17%|█▋        | 252/1466 [40:04<5:31:53, 16.40s/it, cf=0, entropy=0.253, kl=0.0151, loss_pi=0.00878, loss_v=0.0792, lr=0.006] 
Minibatch training...:  17%|█▋        | 253/1466 [40:04<5:31:11, 16.38s/it, cf=0, entropy=0.253, kl=0.0151, loss_pi=0.00878, loss_v=0.0792, lr=0.006]
Stepping environment...:  17%|█▋        | 253/1466 [40:04<5:31:11, 16.38s/it, cf=0, entropy=0.253, kl=0.0151, loss_pi=0.00878, loss_v=0.0792, lr=0.006]
Minibatch training...:  17%|█▋        | 253/1466 [40:06<5:31:11, 16.38s/it, cf=0, entropy=0.253, kl=0.0151, loss_pi=0.00878, loss_v=0.0792, lr=0.006]  
Minibatch training...:  17%|█▋        | 253/1466 [40:21<5:31:11, 16.38s/it, cf=0, entropy=0.234, kl=0.0275, loss_pi=-.00937, loss_v=0.0502, lr=0.006]
Minibatch training...:  17%|█▋        | 254/1466 [40:21<5:31:03, 16.39s/it, cf=0, entropy=0.234, kl=0.0275, loss_pi=-.00937, loss_v=0.0502, lr=0.006]
Stepping environment...:  17%|█▋        | 254/1466 [40:21<5:31:03, 16.39s/it, cf=0, entropy=0.234, kl=0.0275, loss_pi=-.00937, loss_v=0.0502, lr=0.006]
Minibatch training...:  17%|█▋        | 254/1466 [40:22<5:31:03, 16.39s/it, cf=0, entropy=0.234, kl=0.0275, loss_pi=-.00937, loss_v=0.0502, lr=0.006]  
Minibatch training...:  17%|█▋        | 254/1466 [40:37<5:31:03, 16.39s/it, cf=0, entropy=0.229, kl=0.0259, loss_pi=-.00182, loss_v=0.0594, lr=0.006]
Minibatch training...:  17%|█▋        | 255/1466 [40:37<5:30:45, 16.39s/it, cf=0, entropy=0.229, kl=0.0259, loss_pi=-.00182, loss_v=0.0594, lr=0.006]
Stepping environment...:  17%|█▋        | 255/1466 [40:37<5:30:45, 16.39s/it, cf=0, entropy=0.229, kl=0.0259, loss_pi=-.00182, loss_v=0.0594, lr=0.006]
Minibatch training...:  17%|█▋        | 255/1466 [40:38<5:30:45, 16.39s/it, cf=0, entropy=0.229, kl=0.0259, loss_pi=-.00182, loss_v=0.0594, lr=0.006]  
Minibatch training...:  17%|█▋        | 255/1466 [40:53<5:30:45, 16.39s/it, cf=0, entropy=0.24, kl=0.0171, loss_pi=-.0138, loss_v=0.0817, lr=0.006]  
Minibatch training...:  17%|█▋        | 256/1466 [40:53<5:30:16, 16.38s/it, cf=0, entropy=0.24, kl=0.0171, loss_pi=-.0138, loss_v=0.0817, lr=0.006]
Stepping environment...:  17%|█▋        | 256/1466 [40:53<5:30:16, 16.38s/it, cf=0, entropy=0.24, kl=0.0171, loss_pi=-.0138, loss_v=0.0817, lr=0.006]
Minibatch training...:  17%|█▋        | 256/1466 [40:55<5:30:16, 16.38s/it, cf=0, entropy=0.24, kl=0.0171, loss_pi=-.0138, loss_v=0.0817, lr=0.006]  
Minibatch training...:  17%|█▋        | 256/1466 [41:10<5:30:16, 16.38s/it, cf=0, entropy=0.252, kl=0.0121, loss_pi=-.00901, loss_v=0.106, lr=0.006]
Minibatch training...:  18%|█▊        | 257/1466 [41:10<5:29:48, 16.37s/it, cf=0, entropy=0.252, kl=0.0121, loss_pi=-.00901, loss_v=0.106, lr=0.006]
Stepping environment...:  18%|█▊        | 257/1466 [41:10<5:29:48, 16.37s/it, cf=0, entropy=0.252, kl=0.0121, loss_pi=-.00901, loss_v=0.106, lr=0.006]
Minibatch training...:  18%|█▊        | 257/1466 [41:11<5:29:48, 16.37s/it, cf=0, entropy=0.252, kl=0.0121, loss_pi=-.00901, loss_v=0.106, lr=0.006]  
Minibatch training...:  18%|█▊        | 257/1466 [41:26<5:29:48, 16.37s/it, cf=0, entropy=0.254, kl=0.0109, loss_pi=0.00948, loss_v=0.0846, lr=0.006]
Minibatch training...:  18%|█▊        | 258/1466 [41:26<5:29:32, 16.37s/it, cf=0, entropy=0.254, kl=0.0109, loss_pi=0.00948, loss_v=0.0846, lr=0.006]
Stepping environment...:  18%|█▊        | 258/1466 [41:26<5:29:32, 16.37s/it, cf=0, entropy=0.254, kl=0.0109, loss_pi=0.00948, loss_v=0.0846, lr=0.006]
Minibatch training...:  18%|█▊        | 258/1466 [41:27<5:29:32, 16.37s/it, cf=0, entropy=0.254, kl=0.0109, loss_pi=0.00948, loss_v=0.0846, lr=0.006]  
Minibatch training...:  18%|█▊        | 258/1466 [41:42<5:29:32, 16.37s/it, cf=0, entropy=0.258, kl=0.0187, loss_pi=0.00454, loss_v=0.0758, lr=0.006]
Minibatch training...:  18%|█▊        | 259/1466 [41:42<5:29:07, 16.36s/it, cf=0, entropy=0.258, kl=0.0187, loss_pi=0.00454, loss_v=0.0758, lr=0.006]
Stepping environment...:  18%|█▊        | 259/1466 [41:42<5:29:07, 16.36s/it, cf=0, entropy=0.258, kl=0.0187, loss_pi=0.00454, loss_v=0.0758, lr=0.006]
Minibatch training...:  18%|█▊        | 259/1466 [41:44<5:29:07, 16.36s/it, cf=0, entropy=0.258, kl=0.0187, loss_pi=0.00454, loss_v=0.0758, lr=0.006]  
Minibatch training...:  18%|█▊        | 259/1466 [41:59<5:29:07, 16.36s/it, cf=0, entropy=0.26, kl=0.0198, loss_pi=-.0402, loss_v=0.0788, lr=0.006]  
Minibatch training...:  18%|█▊        | 260/1466 [41:59<5:28:31, 16.34s/it, cf=0, entropy=0.26, kl=0.0198, loss_pi=-.0402, loss_v=0.0788, lr=0.006]
Stepping environment...:  18%|█▊        | 260/1466 [41:59<5:28:31, 16.34s/it, cf=0, entropy=0.26, kl=0.0198, loss_pi=-.0402, loss_v=0.0788, lr=0.006]
Minibatch training...:  18%|█▊        | 260/1466 [42:00<5:28:31, 16.34s/it, cf=0, entropy=0.26, kl=0.0198, loss_pi=-.0402, loss_v=0.0788, lr=0.006]  
Minibatch training...:  18%|█▊        | 260/1466 [42:15<5:28:31, 16.34s/it, cf=0, entropy=0.244, kl=0.0131, loss_pi=-.0155, loss_v=0.0913, lr=0.006]
Minibatch training...:  18%|█▊        | 261/1466 [42:15<5:30:30, 16.46s/it, cf=0, entropy=0.244, kl=0.0131, loss_pi=-.0155, loss_v=0.0913, lr=0.006]
Stepping environment...:  18%|█▊        | 261/1466 [42:15<5:30:30, 16.46s/it, cf=0, entropy=0.244, kl=0.0131, loss_pi=-.0155, loss_v=0.0913, lr=0.006]
Minibatch training...:  18%|█▊        | 261/1466 [42:17<5:30:30, 16.46s/it, cf=0, entropy=0.244, kl=0.0131, loss_pi=-.0155, loss_v=0.0913, lr=0.006]  
Minibatch training...:  18%|█▊        | 261/1466 [42:32<5:30:30, 16.46s/it, cf=0, entropy=0.288, kl=0.0261, loss_pi=-.0216, loss_v=0.0776, lr=0.006]
Minibatch training...:  18%|█▊        | 262/1466 [42:32<5:29:37, 16.43s/it, cf=0, entropy=0.288, kl=0.0261, loss_pi=-.0216, loss_v=0.0776, lr=0.006]
Stepping environment...:  18%|█▊        | 262/1466 [42:32<5:29:37, 16.43s/it, cf=0, entropy=0.288, kl=0.0261, loss_pi=-.0216, loss_v=0.0776, lr=0.006]
Minibatch training...:  18%|█▊        | 262/1466 [42:33<5:29:37, 16.43s/it, cf=0, entropy=0.288, kl=0.0261, loss_pi=-.0216, loss_v=0.0776, lr=0.006]  
Minibatch training...:  18%|█▊        | 262/1466 [42:48<5:29:37, 16.43s/it, cf=0, entropy=0.272, kl=0.0146, loss_pi=-.0301, loss_v=0.078, lr=0.006] 
Minibatch training...:  18%|█▊        | 263/1466 [42:48<5:29:39, 16.44s/it, cf=0, entropy=0.272, kl=0.0146, loss_pi=-.0301, loss_v=0.078, lr=0.006]
Stepping environment...:  18%|█▊        | 263/1466 [42:48<5:29:39, 16.44s/it, cf=0, entropy=0.272, kl=0.0146, loss_pi=-.0301, loss_v=0.078, lr=0.006]
Minibatch training...:  18%|█▊        | 263/1466 [42:50<5:29:39, 16.44s/it, cf=0, entropy=0.272, kl=0.0146, loss_pi=-.0301, loss_v=0.078, lr=0.006]  
Minibatch training...:  18%|█▊        | 263/1466 [43:05<5:29:39, 16.44s/it, cf=0, entropy=0.33, kl=0.0321, loss_pi=0.000141, loss_v=0.0465, lr=0.006]
Minibatch training...:  18%|█▊        | 264/1466 [43:05<5:29:07, 16.43s/it, cf=0, entropy=0.33, kl=0.0321, loss_pi=0.000141, loss_v=0.0465, lr=0.006]
Stepping environment...:  18%|█▊        | 264/1466 [43:05<5:29:07, 16.43s/it, cf=0, entropy=0.33, kl=0.0321, loss_pi=0.000141, loss_v=0.0465, lr=0.006]
Minibatch training...:  18%|█▊        | 264/1466 [43:06<5:29:07, 16.43s/it, cf=0, entropy=0.33, kl=0.0321, loss_pi=0.000141, loss_v=0.0465, lr=0.006]  
Minibatch training...:  18%|█▊        | 264/1466 [43:21<5:29:07, 16.43s/it, cf=0, entropy=0.235, kl=0.0317, loss_pi=-.023, loss_v=0.0259, lr=0.006]  
Minibatch training...:  18%|█▊        | 265/1466 [43:21<5:28:56, 16.43s/it, cf=0, entropy=0.235, kl=0.0317, loss_pi=-.023, loss_v=0.0259, lr=0.006]
Stepping environment...:  18%|█▊        | 265/1466 [43:21<5:28:56, 16.43s/it, cf=0, entropy=0.235, kl=0.0317, loss_pi=-.023, loss_v=0.0259, lr=0.006]
Minibatch training...:  18%|█▊        | 265/1466 [43:22<5:28:56, 16.43s/it, cf=0, entropy=0.235, kl=0.0317, loss_pi=-.023, loss_v=0.0259, lr=0.006]  
Minibatch training...:  18%|█▊        | 265/1466 [43:37<5:28:56, 16.43s/it, cf=0, entropy=0.233, kl=0.019, loss_pi=-.0133, loss_v=0.0724, lr=0.006]
Minibatch training...:  18%|█▊        | 266/1466 [43:38<5:28:35, 16.43s/it, cf=0, entropy=0.233, kl=0.019, loss_pi=-.0133, loss_v=0.0724, lr=0.006]
Stepping environment...:  18%|█▊        | 266/1466 [43:38<5:28:35, 16.43s/it, cf=0, entropy=0.233, kl=0.019, loss_pi=-.0133, loss_v=0.0724, lr=0.006]
Minibatch training...:  18%|█▊        | 266/1466 [43:39<5:28:35, 16.43s/it, cf=0, entropy=0.233, kl=0.019, loss_pi=-.0133, loss_v=0.0724, lr=0.006]  
Minibatch training...:  18%|█▊        | 266/1466 [43:54<5:28:35, 16.43s/it, cf=0, entropy=0.22, kl=0.0204, loss_pi=-.0162, loss_v=0.123, lr=0.006] 
Minibatch training...:  18%|█▊        | 267/1466 [43:54<5:28:27, 16.44s/it, cf=0, entropy=0.22, kl=0.0204, loss_pi=-.0162, loss_v=0.123, lr=0.006]
Stepping environment...:  18%|█▊        | 267/1466 [43:54<5:28:27, 16.44s/it, cf=0, entropy=0.22, kl=0.0204, loss_pi=-.0162, loss_v=0.123, lr=0.006]
Minibatch training...:  18%|█▊        | 267/1466 [43:55<5:28:27, 16.44s/it, cf=0, entropy=0.22, kl=0.0204, loss_pi=-.0162, loss_v=0.123, lr=0.006]  
Minibatch training...:  18%|█▊        | 267/1466 [44:10<5:28:27, 16.44s/it, cf=0, entropy=0.255, kl=0.0106, loss_pi=-.0236, loss_v=0.111, lr=0.006]
Minibatch training...:  18%|█▊        | 268/1466 [44:10<5:27:48, 16.42s/it, cf=0, entropy=0.255, kl=0.0106, loss_pi=-.0236, loss_v=0.111, lr=0.006]
Stepping environment...:  18%|█▊        | 268/1466 [44:10<5:27:48, 16.42s/it, cf=0, entropy=0.255, kl=0.0106, loss_pi=-.0236, loss_v=0.111, lr=0.006]
Minibatch training...:  18%|█▊        | 268/1466 [44:12<5:27:48, 16.42s/it, cf=0, entropy=0.255, kl=0.0106, loss_pi=-.0236, loss_v=0.111, lr=0.006]  
Minibatch training...:  18%|█▊        | 268/1466 [44:27<5:27:48, 16.42s/it, cf=0, entropy=0.249, kl=0.0218, loss_pi=-.0244, loss_v=0.0757, lr=0.006]
Minibatch training...:  18%|█▊        | 269/1466 [44:27<5:27:05, 16.40s/it, cf=0, entropy=0.249, kl=0.0218, loss_pi=-.0244, loss_v=0.0757, lr=0.006]
Stepping environment...:  18%|█▊        | 269/1466 [44:27<5:27:05, 16.40s/it, cf=0, entropy=0.249, kl=0.0218, loss_pi=-.0244, loss_v=0.0757, lr=0.006]
Minibatch training...:  18%|█▊        | 269/1466 [44:28<5:27:05, 16.40s/it, cf=0, entropy=0.249, kl=0.0218, loss_pi=-.0244, loss_v=0.0757, lr=0.006]  
Minibatch training...:  18%|█▊        | 269/1466 [44:43<5:27:05, 16.40s/it, cf=0, entropy=0.245, kl=0.015, loss_pi=-.0187, loss_v=0.12, lr=0.006]   
Minibatch training...:  18%|█▊        | 270/1466 [44:43<5:26:44, 16.39s/it, cf=0, entropy=0.245, kl=0.015, loss_pi=-.0187, loss_v=0.12, lr=0.006]
Stepping environment...:  18%|█▊        | 270/1466 [44:43<5:26:44, 16.39s/it, cf=0, entropy=0.245, kl=0.015, loss_pi=-.0187, loss_v=0.12, lr=0.006]
Minibatch training...:  18%|█▊        | 270/1466 [44:45<5:26:44, 16.39s/it, cf=0, entropy=0.245, kl=0.015, loss_pi=-.0187, loss_v=0.12, lr=0.006]  
Minibatch training...:  18%|█▊        | 270/1466 [45:00<5:26:44, 16.39s/it, cf=0, entropy=0.206, kl=0.00988, loss_pi=-.00675, loss_v=0.0463, lr=0.006]
Minibatch training...:  18%|█▊        | 271/1466 [45:00<5:27:13, 16.43s/it, cf=0, entropy=0.206, kl=0.00988, loss_pi=-.00675, loss_v=0.0463, lr=0.006]
Stepping environment...:  18%|█▊        | 271/1466 [45:00<5:27:13, 16.43s/it, cf=0, entropy=0.206, kl=0.00988, loss_pi=-.00675, loss_v=0.0463, lr=0.006]
Minibatch training...:  18%|█▊        | 271/1466 [45:01<5:27:13, 16.43s/it, cf=0, entropy=0.206, kl=0.00988, loss_pi=-.00675, loss_v=0.0463, lr=0.006]  
Minibatch training...:  18%|█▊        | 271/1466 [45:16<5:27:13, 16.43s/it, cf=0, entropy=0.248, kl=0.0732, loss_pi=-.0459, loss_v=0.0282, lr=0.006]  
Minibatch training...:  19%|█▊        | 272/1466 [45:16<5:26:44, 16.42s/it, cf=0, entropy=0.248, kl=0.0732, loss_pi=-.0459, loss_v=0.0282, lr=0.006]
Stepping environment...:  19%|█▊        | 272/1466 [45:16<5:26:44, 16.42s/it, cf=0, entropy=0.248, kl=0.0732, loss_pi=-.0459, loss_v=0.0282, lr=0.006]
Minibatch training...:  19%|█▊        | 272/1466 [45:17<5:26:44, 16.42s/it, cf=0, entropy=0.248, kl=0.0732, loss_pi=-.0459, loss_v=0.0282, lr=0.006]  
Minibatch training...:  19%|█▊        | 272/1466 [45:32<5:26:44, 16.42s/it, cf=0, entropy=0.205, kl=0.0047, loss_pi=-.00603, loss_v=0.123, lr=0.004]
Minibatch training...:  19%|█▊        | 273/1466 [45:32<5:26:22, 16.41s/it, cf=0, entropy=0.205, kl=0.0047, loss_pi=-.00603, loss_v=0.123, lr=0.004]
Stepping environment...:  19%|█▊        | 273/1466 [45:32<5:26:22, 16.41s/it, cf=0, entropy=0.205, kl=0.0047, loss_pi=-.00603, loss_v=0.123, lr=0.004]
Minibatch training...:  19%|█▊        | 273/1466 [45:34<5:26:22, 16.41s/it, cf=0, entropy=0.205, kl=0.0047, loss_pi=-.00603, loss_v=0.123, lr=0.004]  
Minibatch training...:  19%|█▊        | 273/1466 [45:49<5:26:22, 16.41s/it, cf=0, entropy=0.229, kl=0.0182, loss_pi=-.00861, loss_v=0.0968, lr=0.004]
Minibatch training...:  19%|█▊        | 274/1466 [45:49<5:25:59, 16.41s/it, cf=0, entropy=0.229, kl=0.0182, loss_pi=-.00861, loss_v=0.0968, lr=0.004]
Stepping environment...:  19%|█▊        | 274/1466 [45:49<5:25:59, 16.41s/it, cf=0, entropy=0.229, kl=0.0182, loss_pi=-.00861, loss_v=0.0968, lr=0.004]
Minibatch training...:  19%|█▊        | 274/1466 [45:50<5:25:59, 16.41s/it, cf=0, entropy=0.229, kl=0.0182, loss_pi=-.00861, loss_v=0.0968, lr=0.004]  
Minibatch training...:  19%|█▊        | 274/1466 [46:05<5:25:59, 16.41s/it, cf=0, entropy=0.236, kl=0.00509, loss_pi=-.00566, loss_v=0.0835, lr=0.004]
Minibatch training...:  19%|█▉        | 275/1466 [46:05<5:25:28, 16.40s/it, cf=0, entropy=0.236, kl=0.00509, loss_pi=-.00566, loss_v=0.0835, lr=0.004]
Stepping environment...:  19%|█▉        | 275/1466 [46:05<5:25:28, 16.40s/it, cf=0, entropy=0.236, kl=0.00509, loss_pi=-.00566, loss_v=0.0835, lr=0.004]
Minibatch training...:  19%|█▉        | 275/1466 [46:07<5:25:28, 16.40s/it, cf=0, entropy=0.236, kl=0.00509, loss_pi=-.00566, loss_v=0.0835, lr=0.004]  
