action_max,action_min,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,critic_ratio_max,critic_ratio_min,critic_rows,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,joint_actor_effective_critic_scale_ratio,joint_actor_effective_scale,joint_actor_fisher_quadratic,joint_actor_normalized_mean_gram_diag,joint_actor_normalized_rhs_l2,joint_actor_normalized_rows_l2,joint_actor_raw_critic_scale_ratio,joint_actor_raw_rows_l2,joint_actor_raw_scale,joint_actor_scale_floor,joint_actor_scale_floor_active,joint_actor_scale_floor_ratio,joint_applied_solve_residual,joint_cholesky_info_max,joint_clip_scale,joint_critic_ggn_quadratic,joint_critic_normalized_mean_gram_diag,joint_critic_normalized_rhs_l2,joint_critic_normalized_rows_l2,joint_critic_raw_rows_l2,joint_critic_raw_scale,joint_cross_block_frobenius,joint_direction_l2,joint_finite_scan_pass,joint_kernel_mode,joint_linear_solve_dtype,joint_policy_direction_l2,joint_policy_post_lr_delta_l2,joint_post_lr_delta_l2,joint_predicted_step_kl,joint_relative_damping,joint_relative_solve_residual,joint_shared_direction_l2,joint_shared_post_lr_delta_l2,joint_solve_residual,joint_solver_mode,joint_system_rows,joint_value_direction_l2,joint_value_post_lr_delta_l2,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps,optimizer_history_correction,optimizer_momentum,optimizer_momentum_semantics,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var
13,13,-0.33819735050201416,-0.32387885451316833,-0.3381541669368744,-0.3539785146713257,7.700451533310115e-06,0.0,1.0,1.0,512,0.5,6.468668482806361e-12,1000.0,0.0,936,3.089793608523905e-05,0.01,536.688983916082,3.939198408750402e-37,6.3891233109042935e-24,0.9767244458198547,5.7194676078564655e-11,6.389123790451665e-26,1.325003329277763e-09,3.42897235521157e-21,536.688983916082,1.0,0.01,1.7123992512203312e-16,0,1.0,1.0136673618543757e-11,1.0,0.0002727740502450615,22.627416610717773,5241.99169921875,53668.89839160819,3.5911756207651635e-11,3.089793608523905e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,1.4223715087691158e-11,7.111857543845579e-12,1.5448968042619526e-05,4.923998010938003e-38,0.5,1.7123992512203312e-16,2.8762549845851026e-05,1.4381274922925513e-05,1.7123992512203312e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,1.1287082088529132e-05,5.643541044264566e-06,8.629877392581211e-17,-3.6135315895080566e-06,7.799355444149114e-06,0.5,349,1433600,1539.987852924969,1433600,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.3376051187515259,-0.32328954339027405,-0.33778828382492065,-0.3517928421497345,1.2747208529617637e-05
13,13,-0.3329707980155945,-0.3187677562236786,-0.3328689932823181,-0.3590482473373413,1.0456200470798649e-05,0.0,1.0,1.0,512,0.5,2.091681688964897e-11,1000.0,0.0,934,2.015759855567012e-05,0.01,487.81158267921563,8.283686188754439e-38,2.470244718407594e-23,1.0244898796081543,1.1246178294177511e-10,2.4702446192874195e-25,2.4838822110240244e-09,1.2050139373394126e-20,487.81158267921563,1.0,0.01,2.02783445153286e-16,0,1.0,8.793141562102313e-12,1.0,0.0003604738740250468,22.627416610717773,4997.5947265625,48781.158267921564,7.44519099149521e-11,2.0157596736680716e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,1.2939924305677142e-11,6.469962152838571e-12,1.0078798368340358e-05,1.0354607735943049e-38,0.5,2.02783445153286e-16,1.8899620044976473e-05,9.449810022488236e-06,2.02783445153286e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,7.009498858678853e-06,3.5047494293394266e-06,2.4661715777982065e-15,-2.132728695869446e-06,1.2380258340272121e-05,0.5,359,1474560,1583.919448146131,1474560,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.3321346044540405,-0.3179883360862732,-0.33253681659698486,-0.3453293740749359,1.8710030417423695e-05
13,13,-0.32779058814048767,-0.31080204248428345,-0.3278411626815796,-0.3432658612728119,8.165176041075028e-06,0.0,1.0,1.0,512,0.5,5.248899405396745e-12,1000.0,0.0,933,1.6376709027099423e-05,0.01,559.3349315779341,4.7654640709944645e-37,5.332949393770542e-24,0.9567476511001587,5.225389912433265e-11,5.332949523118988e-26,1.2358184475758094e-09,2.9829049566223348e-21,559.3349315779341,1.0,0.01,1.602665612495948e-16,0,1.0,3.439940389829421e-12,1.0,0.00027701546787284315,22.627416610717773,5351.443359375,55933.493157793404,2.8699063958637083e-11,1.6376709027099423e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,6.108037253066412e-12,3.054018626533206e-12,8.188354513549712e-06,5.956830088743081e-38,0.5,1.602665612495948e-16,1.4746167835255619e-05,7.3730839176278096e-06,1.602665612495948e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,7.123700470401673e-06,3.5618502352008363e-06,6.296896398843264e-16,-2.289656549692154e-06,8.383203748962842e-06,0.5,369,1515520,1627.884356668219,1515520,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.3287627696990967,-0.3150472044944763,-0.32869088649749756,-0.33873602747917175,9.286435670219362e-06
13,13,-0.32314860820770264,-0.31020718812942505,-0.3230847120285034,-0.3436893820762634,6.506062163680326e-06,0.0,1.0,1.0,512,0.5,6.429282453646046e-12,1000.0,0.0,934,2.0227049390086904e-05,0.010000000000000002,542.8520276283331,3.357963571770423e-37,6.713791638222484e-24,0.9711639285087585,5.862986485194455e-11,6.713791903556581e-26,1.3660281794614093e-09,3.6445955479203755e-21,542.8520276283331,1.0,0.01,1.524733208646912e-16,0,1.0,2.6660999796757068e-11,0.9999999403953552,0.00025089565315283835,22.627416610717773,5272.00341796875,54285.2027628333,3.530960246411752e-11,2.0227049390086904e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,4.5030932108169885e-12,2.2515466054084943e-12,1.0113524695043452e-05,4.1974544647130286e-38,0.5,1.524733208646912e-16,1.7961121557164006e-05,8.980560778582003e-06,1.524733208646912e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,9.30223450268386e-06,4.65111725134193e-06,1.5998210912697062e-15,1.451931893825531e-06,6.674177711829543e-06,0.5,379,1556480,1671.8684471081942,1556480,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.32094648480415344,-0.31076616048812866,-0.321026086807251,-0.332565039396286,1.0621167348290328e-05
13,13,-0.31866681575775146,-0.3062136173248291,-0.31862035393714905,-0.33627617359161377,5.469036295835394e-06,0.0,1.0,1.0,512,0.5,2.624423248165364e-11,1000.0,0.0,937,2.3101676561054774e-05,0.01,471.82563664538657,1.2173379749564929e-36,3.114235736005836e-23,1.0416994094848633,1.2627306145152062e-10,3.114235864952291e-25,2.7428463944545456e-09,1.4693763196450108e-20,471.82563664538657,1.0,0.01,1.947765167838713e-16,0,1.0,3.9984560801231694e-12,0.9999998807907104,0.00025554097373969853,22.62741470336914,4915.02490234375,47182.563664538655,8.685493296800573e-11,2.3101676561054774e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,4.299823518072454e-12,2.149911759036227e-12,1.1550838280527387e-05,1.521672468695616e-37,0.5,1.947765167838713e-16,2.0756624508067034e-05,1.0378312254033517e-05,1.947765167838713e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,1.0141500752069987e-05,5.070750376034994e-06,5.067309808928387e-15,-2.2202730178833008e-06,6.017730356688844e-06,0.5,389,1597440,1715.8058520159684,1597440,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.3138424754142761,-0.2953493893146515,-0.31489917635917664,-0.3270416855812073,2.3352171410806477e-05
13,13,-0.31441423296928406,-0.3019816279411316,-0.3142717182636261,-0.33200299739837646,3.1667104849475436e-06,0.0,1.0,1.0,512,0.5,6.2980423827518894e-12,1000.0,0.0,937,1.9648448869702406e-05,0.01,543.9745689655701,1.6274228586043527e-37,6.380795700758328e-24,0.9701592326164246,5.715739340161896e-11,6.380796385783775e-26,1.3330969661495828e-09,3.470990963613797e-21,543.9745689655701,1.0,0.01,1.957718631716283e-16,0,1.0,1.3926995407614884e-12,1.0,0.00015351602633018047,22.627416610717773,5277.45166015625,54397.456896557014,3.574445947562843e-11,1.9648448869702406e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,1.5342152895336802e-11,7.671076447668401e-12,9.824224434851203e-06,2.034278573255441e-38,0.5,1.957718631716283e-16,1.8961933164973743e-05,9.480966582486872e-06,1.957718631716283e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,5.148458967596525e-06,2.5742294837982627e-06,1.1998696036307627e-15,1.0709278285503387e-05,2.5038948479050305e-06,0.5,399,1638400,1759.6622418430634,1638400,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.3118670582771301,-0.30117398500442505,-0.3126050531864166,-0.3212605118751526,6.79449794915854e-06
13,13,-0.31012511253356934,-0.29284119606018066,-0.31009215116500854,-0.33527371287345886,3.2179480058402987e-06,0.0,1.0,1.0,512,0.5,8.292413630761608e-12,1000.0,0.0,936,2.2905387595528737e-05,0.01,533.8440599779619,2.307669969853332e-37,8.417683072984651e-24,0.9793221950531006,6.564947890863593e-11,8.417683458436869e-26,1.5168355460559724e-09,4.49373031306127e-21,533.8440599779619,1.0,0.01,1.4714162071963897e-16,0,1.0,5.646243889101399e-12,0.9999999403953552,0.00019941000209655613,22.627416610717773,5228.07958984375,53384.40599779619,4.752184062928322e-11,2.2905387595528737e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,4.081786991738667e-12,2.0408934958693337e-12,1.1452693797764368e-05,2.884587462316665e-38,0.5,1.4714162071963897e-16,2.0511492039076984e-05,1.0255746019538492e-05,1.4714162071963897e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,1.0194877177127637e-05,5.0974385885638185e-06,1.320189574997052e-15,6.476417183876038e-06,4.146086212131195e-06,0.5,409,1679360,1803.5687544108368,1679360,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.3080345094203949,-0.2984180450439453,-0.3081391453742981,-0.31627026200294495,4.327979240770219e-06
13,13,-0.3061319589614868,-0.2917099893093109,-0.30611610412597656,-0.32334211468696594,3.5172806747141294e-06,0.0,1.0,1.0,512,0.5,8.624431030446189e-12,1000.0,0.0,885,3.267225110903382e-05,0.01,557.8128728214675,1.8606293872966167e-38,8.237252440159786e-24,0.9580510854721069,6.49420794918143e-11,8.237252443703512e-26,1.5338059711211827e-09,4.5948454497779095e-21,557.8128728214675,1.0,0.01,1.6851968372797817e-16,0,1.0,8.034030905823553e-12,1.0,0.00020362436771392822,22.627416610717773,5344.1572265625,55781.287282146746,4.6658406305244426e-11,3.267225110903382e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,2.4559628636344755e-11,1.2279814318172377e-11,1.633612555451691e-05,2.325786909283079e-39,0.5,1.6851968372797817e-16,3.025235673703719e-05,1.5126178368518595e-05,1.6851968372797817e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,1.2339804015937261e-05,6.169902007968631e-06,8.711741274048767e-16,-4.336703568696976e-06,4.517290562944254e-06,0.5,419,1720320,1847.7368446709588,1720320,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.3035828173160553,-0.29595285654067993,-0.30220478773117065,-0.31541770696640015,7.759022992104292e-06
13,13,-0.30241963267326355,-0.2857378423213959,-0.30231574177742004,-0.32647705078125,9.400532690051477e-06,0.0,1.0,1.0,512,0.5,3.265093750925985e-11,1000.0,0.0,935,3.966054646298289e-05,0.01,410.10512213407713,4.952050840313463e-36,4.4053482868185997e-23,1.1173418760299683,1.5018450372217274e-10,4.405348447587108e-25,3.0413940255158423e-09,1.806655963140878e-20,410.10512213407713,1.0,0.01,1.8628183373019482e-16,0,1.0,1.3226563941315383e-11,0.9999998807907104,0.00034959660843014717,22.62741470336914,4582.2900390625,41010.51221340771,9.477901796728361e-11,3.96605501009617e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,8.037565404905855e-12,4.018782702452928e-12,1.983027505048085e-05,6.190063550391829e-37,0.5,1.8628183373019482e-16,3.7208126741461456e-05,1.8604063370730728e-05,1.8628183373019482e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,1.373004761262564e-05,6.86502380631282e-06,4.524952918735564e-15,-1.5832483768463135e-07,9.789480827748775e-06,0.5,429,1761280,1891.7302634948865,1761280,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.29861366748809814,-0.27579838037490845,-0.2971736490726471,-0.3119538128376007,2.8610245863092132e-05
13,13,-0.29881522059440613,-0.28557559847831726,-0.29873380064964294,-0.3160955011844635,5.71209920963156e-06,0.0,1.0,1.0,512,0.5,5.638455948690944e-30,1000.0,0.0,935,2.0774814402102493e-05,0.01,648.2066874552062,0.0,0.0,0.88874351978302,0.0,1.7524624912386626e-62,0.0,1.1359579063353118e-57,648.2066874552062,1.0,0.01,1.6047582341826635e-16,0,1.0,5.10801774142311e-12,1.0,0.0002217837900388986,22.627416610717773,5760.91796875,64820.66874552062,0.0,2.0774816221091896e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,0.0,0.0,1.0387408110545948e-05,0.0,0.5,1.6047582341826635e-16,1.93676860362757e-05,9.68384301813785e-06,1.6047582341826635e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,7.515698143834015e-06,3.7578490719170077e-06,1.0328543561637417e-33,4.343688488006592e-06,6.227348421816714e-06,0.5,439,1802240,1935.6578593519516,1802240,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.29120975732803345,-0.27936843037605286,-0.29184290766716003,-0.29997318983078003,3.182797445333563e-05
13,13,-0.2954155206680298,-0.2807718813419342,-0.29522237181663513,-0.3193196952342987,6.722132184222573e-06,0.0,1.0,1.0,512,0.5,2.1158288662781466e-11,1000.0,0.0,936,1.0293975719832815e-05,0.01,499.4400337706158,5.051798000338706e-37,2.4118928350205768e-23,1.012492299079895,1.111255670815936e-10,2.411893113766142e-25,2.48345144449047e-09,1.2045959781904778e-20,499.4400337706158,1.0,0.01,2.0649140415089566e-16,0,1.0,7.846284386103797e-12,0.9999999403953552,0.0002837640349753201,22.627416610717773,5056.81005859375,49944.00337706158,8.886001656716047e-11,1.0293974810338113e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,2.5694902802686492e-11,1.2847451401343246e-11,5.146987405169057e-06,6.314747500423382e-38,0.5,2.0649140415089566e-16,9.071062777366024e-06,4.535531388683012e-06,2.0649140415089566e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,4.86638873553602e-06,2.43319436776801e-06,2.0894638389022235e-15,-6.934627890586853e-06,7.854673640395049e-06,0.5,449,1843200,1979.5569319338538,1843200,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.28964167833328247,-0.2829335629940033,-0.29008862376213074,-0.3031027615070343,1.5479858120670542e-05
13,13,-0.2918987274169922,-0.28307148814201355,-0.2917648255825043,-0.30546388030052185,1.8936681271952693e-06,0.0,1.0,1.0,512,0.5,7.149220451752036e-12,1000.0,0.0,936,1.6305082681355998e-05,0.009999999999999998,539.2518421338073,1.801395856612313e-37,7.58722316564862e-24,0.9743965864181519,6.232702548514268e-11,7.587222512291155e-26,1.4473454656993567e-09,4.091423716432098e-21,539.2518421338073,1.0,0.01,1.9864866337878183e-16,0,1.0,1.2247568410839182e-12,0.9999999403953552,0.00012497480202000588,22.62741470336914,5254.49267578125,53925.18421338073,4.3131408167251806e-11,1.6305082681355998e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,2.9005060072501143e-12,1.4502530036250572e-12,8.152541340677999e-06,2.2517448207653914e-38,0.5,1.9864866337878183e-16,1.466902995161945e-05,7.334514975809725e-06,1.9864866337878183e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,7.1186582317750435e-06,3.5593291158875218e-06,4.618546141879783e-16,-2.1532177925109863e-06,1.6450027260361821e-06,0.5,459,1884160,2023.446702987887,1884160,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.28813356161117554,-0.2788704037666321,-0.2870709300041199,-0.30085644125938416,9.526326721243095e-06
13,13,-0.28862065076828003,-0.2612338960170746,-0.28849148750305176,-0.3052809238433838,5.149958269612398e-06,0.0,1.0,1.0,512,0.5,5.483380242921054e-12,1000.0,0.0,934,3.152332647005096e-05,0.01,574.1227244948112,5.489628212427015e-37,4.8997010681663734e-24,0.9443452954292297,5.0086393366122195e-11,4.8997006516735046e-26,1.2001130089700496e-09,2.8130294873477943e-21,574.1227244948112,1.0,0.01,1.4482138934894205e-16,0,1.0,1.1516520376231298e-11,1.0,0.00023924792185425758,22.627416610717773,5421.72314453125,57412.27244948112,3.238112555870032e-11,3.152333010802977e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,2.6930188764748286e-13,1.3465094382374143e-13,1.5761665054014884e-05,6.862035265533769e-38,0.5,1.4482138934894205e-16,2.8631367968046106e-05,1.4315683984023053e-05,1.4482138934894205e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,1.3189580386097077e-05,6.594790193048539e-06,7.286598811172751e-16,-3.8929283618927e-06,6.418464181479067e-06,0.5,469,1925120,2067.3469050917774,1925120,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.2840048372745514,-0.26312851905822754,-0.28384432196617126,-0.2978048324584961,1.2508174222602975e-05
13,13,-0.285433292388916,-0.271293044090271,-0.2853294909000397,-0.30735525488853455,5.398367193265585e-06,0.0,1.0,1.0,512,0.5,2.331325063553713e-11,1000.0,0.0,936,4.010405973531306e-05,0.01,482.39408126478696,1.749956947742327e-36,2.5573657279192973e-23,1.0302250385284424,1.1442775893488744e-10,2.5573658627204463e-25,2.5132309566799904e-09,1.233658155804959e-20,482.39408126478696,1.0,0.01,2.149635736673573e-16,0,1.0,1.1897522897430513e-11,0.9999999403953552,0.00024760811356827617,22.627416610717773,4969.76611328125,48239.408126478695,8.247464516886183e-11,4.010405973531306e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,6.872967906607075e-13,3.4364839533035374e-13,2.005202986765653e-05,2.1874461846779086e-37,0.5,2.149635736673573e-16,3.749754614545964e-05,1.874877307272982e-05,2.149635736673573e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,1.4222149729903322e-05,7.111074864951661e-06,6.141707257412068e-16,-5.669891834259033e-06,5.776460511697223e-06,0.5,479,1966080,2111.2509285151027,1966080,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.2817932367324829,-0.26576974987983704,-0.28145596385002136,-0.29774346947669983,3.2082338293548673e-05
13,13,-0.28241878747940063,-0.2706422209739685,-0.2822849452495575,-0.2984176576137543,2.8202393878018484e-06,0.0,1.0,1.0,512,0.5,8.077259564323591e-13,1000.0,0.0,936,2.8904416467412375e-05,0.01,646.041445974526,7.281123278817549e-38,6.379382555054238e-25,0.8902304172515869,1.807275336329628e-11,6.379382823424669e-27,4.5936141002123065e-10,4.121345703670328e-22,646.041445974526,1.0,0.01,1.5442790780142522e-16,0,1.0,4.145986505499355e-12,1.0000001192092896,0.00015939814329613,22.627418518066406,5751.28857421875,64604.14459745261,1.3394216291651162e-11,2.8904416467412375e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,2.676114104621652e-12,1.338057052310826e-12,1.4452208233706187e-05,9.101404098521936e-39,0.5,1.5442790780142522e-16,2.7471316570881754e-05,1.3735658285440877e-05,1.5442790780142522e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,8.988439731183462e-06,4.494219865591731e-06,1.0067401822784861e-17,3.7476420402526855e-06,3.205951315976563e-06,0.5,489,2007040,2155.1640504971147,2007040,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.2761680781841278,-0.26315104961395264,-0.27760612964630127,-0.29369691014289856,2.6470801458344795e-05
13,13,-0.2793276309967041,-0.26836466789245605,-0.27930325269699097,-0.2963389754295349,3.996832674602047e-06,0.0,1.0,1.0,512,0.5,1.7594255913300216e-11,1000.0,0.0,935,1.8176793673774227e-05,0.01,532.1131703165638,8.955420198835279e-36,1.8308499199875314e-23,0.9809137582778931,9.68191707362287e-11,1.8308501188371342e-25,2.23338392224548e-09,9.74219461108885e-21,532.1131703165638,1.0,0.01,1.831317184006072e-16,0,1.0,8.821557200000552e-12,1.0,0.00019779163994826376,22.627416610717773,5219.5966796875,53211.31703165638,7.161043286130209e-11,1.8176793673774227e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,5.645039557328202e-12,2.822519778664101e-12,9.088396836887114e-06,1.1194275248544098e-36,0.5,1.831317184006072e-16,1.642716961214319e-05,8.213584806071594e-06,1.831317184006072e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,7.780995474604424e-06,3.890497737302212e-06,-3.132241547464901e-16,3.688037395477295e-06,4.065836037625559e-06,0.5,499,2048000,2199.1288990988396,2048000,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.27542436122894287,-0.26218706369400024,-0.2765856385231018,-0.29405704140663147,4.2294013837818056e-05
13,13,-0.27642205357551575,-0.2645374834537506,-0.27636075019836426,-0.28963202238082886,4.122252448723884e-06,0.0,1.0,1.0,512,0.5,1.441127338991377e-11,1000.0,0.0,932,1.985663766390644e-05,0.01,571.9028385984536,1.0475164749893289e-36,1.35343051128687e-23,0.946175217628479,8.324400196935144e-11,1.3534304648052487e-25,1.9907377968308992e-09,7.740307246677463e-21,571.9028385984536,1.0,0.01,1.7747757674258935e-16,0,1.0,1.8237444540658565e-11,1.0,0.00018362756236456335,22.627416610717773,5411.2314453125,57190.28385984536,5.5942656757013154e-11,1.9856635844917037e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,8.27593722718678e-12,4.13796861359339e-12,9.928317922458518e-06,1.3093955937366611e-37,0.5,1.7747757674258935e-16,1.7836629922385328e-05,8.918314961192664e-06,1.7747757674258935e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,8.725858606339898e-06,4.362929303169949e-06,-1.9739145953228868e-16,2.7427449822425842e-06,3.766413101402577e-06,0.5,509,2088960,2243.122292967979,2088960,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.2750471830368042,-0.2585315406322479,-0.27517297863960266,-0.29043784737586975,1.7789852790883742e-05
13,13,-0.2736663222312927,-0.25986024737358093,-0.273536741733551,-0.28941991925239563,3.359400579938665e-06,0.0,1.0,1.0,512,0.5,1.3261371167860858e-11,1000.0,0.0,936,2.3458873329218477e-05,0.01,584.3064286583871,1.0597770854561942e-38,1.2345968200687387e-23,0.9360789060592651,7.950556879521287e-11,1.2345969281551414e-25,1.921842907037785e-09,7.21382921922946e-21,584.3064286583871,1.0,0.01,1.9734310459212943e-16,0,1.0,1.4417183809636858e-12,1.0,0.0001840747572714463,22.627416610717773,5469.5966796875,58430.64286583871,6.06006911318957e-11,2.3458871510229073e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,2.650604909171239e-11,1.3253024545856196e-11,1.1729435755114537e-05,1.3247217071448588e-39,0.5,1.9734310459212943e-16,2.1449224732350558e-05,1.0724612366175279e-05,1.9734310459212943e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,9.499969564785715e-06,4.749984782392858e-06,2.9674269353793434e-16,-3.4049153327941895e-06,3.866865881718695e-06,0.5,519,2129920,2287.024643276818,2129920,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.2718896269798279,-0.26063042879104614,-0.2719273865222931,-0.2868998646736145,1.606445584911853e-05
13,13,-0.2708270847797394,-0.25710737705230713,-0.2708284854888916,-0.2864401936531067,2.0211680293868994e-06,0.0,1.0,1.0,512,0.5,6.25546749816186e-12,1000.0,0.0,935,4.066111159772845e-06,0.01,622.874416480835,2.6291011568466842e-37,5.734233864356061e-24,0.9066330790519714,5.4184202263884984e-11,5.734233775657778e-26,1.3522996056281045e-09,3.571707516977533e-21,622.874416480835,1.0,0.01,1.8463801556081193e-16,0,1.0,6.559718046528218e-13,0.9999999403953552,0.00012836702808272094,22.627416610717773,5647.2265625,62287.44164808349,4.1363985153752836e-11,4.066111159772845e-06,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,2.1922077868274936e-12,1.0961038934137468e-12,2.0330555798864225e-06,3.2863764460583553e-38,0.5,1.8463801556081193e-16,3.7185845940257423e-06,1.8592922970128711e-06,1.8463801556081193e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,1.6448066162411124e-06,8.224033081205562e-07,1.9694508640397547e-16,-1.0836869478225708e-05,2.004645011766115e-06,0.5,529,2170880,2330.9101120959967,2170880,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.2684478461742401,-0.2595262825489044,-0.2684096693992615,-0.2846752107143402,1.8984183043357916e-05
13,13,-0.26830220222473145,-0.2534438371658325,-0.2681884765625,-0.2904626131057739,9.992993909690995e-06,0.0,1.0,1.0,512,0.5,8.159858205791792e-12,1000.0,0.0,931,2.9817809263477102e-05,0.01,611.5218325240689,8.64070845097573e-38,7.317569208999637e-24,0.9150136709213257,6.120944029408548e-11,7.317569394824454e-26,1.5136462083731317e-09,4.474853445945092e-21,611.5218325240689,1.0,0.01,1.6693489904155753e-16,0,1.0,2.0997894395469174e-11,1.0,0.0002890944597311318,22.627416610717773,5595.5263671875,61152.18325240689,4.047181340061101e-11,2.9817811082466505e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,4.2385403997355353e-13,2.1192701998677677e-13,1.4908905541233253e-05,1.0800886264368895e-38,0.5,1.6693489904155753e-16,2.921885607065633e-05,1.4609428035328165e-05,1.6693489904155753e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,5.946442797721829e-06,2.9732213988609146e-06,5.504844889590832e-16,4.9173831939697266e-06,9.982091796700843e-06,0.5,539,2211840,2374.812171952799,2211840,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.26560449600219727,-0.2529451847076416,-0.26512041687965393,-0.28524842858314514,2.3473292458220385e-05
13,13,-0.26543179154396057,-0.25243479013442993,-0.2654702663421631,-0.26935848593711853,4.847489663006854e-07,0.0,1.0,1.0,512,0.5,1.1422003127197008e-20,1000.0,0.0,936,1.0002633644035086e-05,0.01,615.0866490813086,0.0,3.3548486534400445e-41,0.9123486280441284,1.3106034448458288e-19,3.5282789548689e-43,3.333273791178144e-18,2.1701972793744133e-38,615.0866490813086,1.0,0.01,1.5217997297479452e-16,0,1.0,2.026428504164901e-12,1.0,6.260169902816415e-05,22.627416610717773,5611.81201171875,61508.66490813086,3.8748015637082145e-20,1.0002634553529788e-05,1.0,full_shared_joint2b_critic_anchored_actor_scale_floor,torch.float64,2.0768102803138427e-20,1.0384051401569213e-20,5.001317276764894e-06,0.0,0.5,1.5217997297479452e-16,9.26130360312527e-06,4.630651801562635e-06,1.5217997297479452e-16,block_normalized_symmetric_jacobi_fp64_cholesky,1024,3.7790143778693164e-06,1.8895071889346582e-06,-1.6273391892281622e-25,-2.0808540284633636e-05,4.7080223453122017e-07,0.5,549,2252800,2418.6679978440516,2252800,1.0,1e-06,paper_sgd_momentum_1e-6,1.0,1.0,-0.2662116587162018,-0.2582923173904419,-0.2662251889705658,-0.2785221040248871,3.3487362088635564e-05
